,opdb_id,is_machine,name,common_name,shortname,physical_machine,ipdb_id,manufacture_date,type,display,player_count,features,keywords,description,created_at,updated_at,manufacturer_id,manufacturer_name,manufacturer_full_name,manufacturer_created_at,manufacturer_updated_at,is_alias,title,primary,images_type,urls_medium,urls_large,urls_small,sizes_medium_width,sizes_medium_height,sizes_large_width,sizes_large_height,sizes_small_width,sizes_small_height
51,GRVvb-MLz26,True,Springtime,,,1.0,2326.0,1952-03-01,em,lights,1.0,,,,2018-03-11,2018-05-15,24,Genco,Genco Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/cf33fe6c-743f-49b1-a6b0-e70fd302f2c9-medium.jpg,https://img.opdb.org/cf33fe6c-743f-49b1-a6b0-e70fd302f2c9-large.jpg,https://img.opdb.org/cf33fe6c-743f-49b1-a6b0-e70fd302f2c9-small.jpg,484.0,640.0,600.0,793.0,189.0,250.0
52,G5bQq-MQ4ob,True,Panthera,,,1.0,1745.0,1980-06-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-02,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/8221c759-6fb2-46eb-a06e-e31bb6afec83-medium.jpg,https://img.opdb.org/8221c759-6fb2-46eb-a06e-e31bb6afec83-large.jpg,https://img.opdb.org/8221c759-6fb2-46eb-a06e-e31bb6afec83-small.jpg,585.0,600.0,585.0,600.0,244.0,250.0
53,G5oEz-MQ7Zw,True,Escape from the Lost World,,ELW,1.0,789.0,1988-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-03-17,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/342a8208-1c55-4cf5-9bd5-a241eef73ba5-medium.jpg,https://img.opdb.org/342a8208-1c55-4cf5-9bd5-a241eef73ba5-large.jpg,https://img.opdb.org/342a8208-1c55-4cf5-9bd5-a241eef73ba5-small.jpg,412.0,343.0,412.0,343.0,250.0,208.0
54,G4Ne1-ML3dR,True,Kings & Queens,,,1.0,1381.0,1965-03-01,em,reels,1.0,,,,2018-03-11,2018-05-11,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/18f49953-5e8c-4c5a-a3fc-1ceb5dcc156d-medium.jpg,https://img.opdb.org/18f49953-5e8c-4c5a-a3fc-1ceb5dcc156d-large.jpg,https://img.opdb.org/18f49953-5e8c-4c5a-a3fc-1ceb5dcc156d-small.jpg,482.0,586.0,482.0,586.0,206.0,250.0
55,G41E2-ML85X,True,Gridiron,,,1.0,1089.0,1977-12-01,em,reels,2.0,,,,2018-03-11,2018-05-01,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/7e43b332-4ade-4608-bebe-e05c71da8571-medium.jpg,https://img.opdb.org/7e43b332-4ade-4608-bebe-e05c71da8571-large.jpg,https://img.opdb.org/7e43b332-4ade-4608-bebe-e05c71da8571-small.jpg,579.0,600.0,579.0,600.0,241.0,250.0
56,G4xzV-MQZeV,True,Knockout,,,1.0,1392.0,1975-04-01,em,reels,2.0,,,,2018-03-11,2018-05-07,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/c9f80f84-902f-49e6-a8fc-ff04112669ab-medium.jpg,https://img.opdb.org/c9f80f84-902f-49e6-a8fc-ff04112669ab-large.jpg,https://img.opdb.org/c9f80f84-902f-49e6-a8fc-ff04112669ab-small.jpg,640.0,507.0,757.0,600.0,250.0,198.0
57,G5Wjk-MLvBr,True,Robot,,,1.0,1977.0,1985-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-07,11,Zaccaria,Zaccaria,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/4c6ee63b-616e-4078-8843-e4c8d354bfc0-medium.jpg,https://img.opdb.org/4c6ee63b-616e-4078-8843-e4c8d354bfc0-large.jpg,https://img.opdb.org/4c6ee63b-616e-4078-8843-e4c8d354bfc0-small.jpg,640.0,480.0,800.0,600.0,250.0,188.0
58,GR63e-MJVKR,True,Gypsy Queen,,,1.0,1104.0,1955-02-01,em,lights,1.0,,,,2018-03-11,2018-05-13,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/b496ecd8-a910-4f30-92f9-c9c74a2a095b-medium.jpg,https://img.opdb.org/b496ecd8-a910-4f30-92f9-c9c74a2a095b-large.jpg,https://img.opdb.org/b496ecd8-a910-4f30-92f9-c9c74a2a095b-small.jpg,455.0,495.0,455.0,495.0,230.0,250.0
59,GRwBN-MJ5ln,True,Hokus Pokus,,,1.0,1206.0,1975-04-09,em,reels,2.0,,,,2018-03-11,2018-05-07,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/9fc4b318-7c25-493d-8051-f91b79e3091f-medium.jpg,https://img.opdb.org/9fc4b318-7c25-493d-8051-f91b79e3091f-large.jpg,https://img.opdb.org/9fc4b318-7c25-493d-8051-f91b79e3091f-small.jpg,640.0,480.0,800.0,600.0,250.0,188.0
60,G4O2b-MJpn4,True,Cyclone,,CYC,1.0,617.0,1988-02-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-03-31,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/7ffa89ef-b71b-4034-b5fa-8b8aa289dfc1-medium.jpg,https://img.opdb.org/7ffa89ef-b71b-4034-b5fa-8b8aa289dfc1-large.jpg,https://img.opdb.org/7ffa89ef-b71b-4034-b5fa-8b8aa289dfc1-small.jpg,640.0,429.0,896.0,600.0,250.0,167.0
61,G5YWX-MDxXX,True,Grand Prix,,,1.0,5120.0,2005-06-29,ss,dmd,4.0,Pro edition ,,,2018-03-11,2018-03-18,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/f97895db-92f4-40da-bbdc-45092da594b1-medium.jpg,https://img.opdb.org/f97895db-92f4-40da-bbdc-45092da594b1-large.jpg,https://img.opdb.org/f97895db-92f4-40da-bbdc-45092da594b1-small.jpg,640.0,474.0,810.0,600.0,250.0,185.0
62,GR99Y-MJ9Zy,True,Time Machine,,TM,1.0,2565.0,1988-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-01,10,Data East,"Data East USA, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/b21040a8-335a-4821-ad29-b4fe0c977f81-medium.jpg,https://img.opdb.org/b21040a8-335a-4821-ad29-b4fe0c977f81-large.jpg,https://img.opdb.org/b21040a8-335a-4821-ad29-b4fe0c977f81-small.jpg,640.0,413.0,900.0,581.0,250.0,161.0
63,GredR-MDE2K,True,The Rolling Stones,,TRS,1.0,5668.0,2011-02-01,ss,dmd,4.0,Pro edition ,music ,,2018-03-11,2018-03-17,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/faf1b05a-27f8-4ae3-bac5-b6653d62a7a0-medium.jpg,https://img.opdb.org/faf1b05a-27f8-4ae3-bac5-b6653d62a7a0-large.jpg,https://img.opdb.org/faf1b05a-27f8-4ae3-bac5-b6653d62a7a0-small.jpg,550.0,414.0,550.0,414.0,250.0,188.0
64,G59VQ-MLBVl,True,4X4,,,1.0,3111.0,1983-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-08,27,Atari,Atari Incorporated,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/d8295d1a-63c8-4461-9038-511488cb2fa4-medium.jpg,https://img.opdb.org/d8295d1a-63c8-4461-9038-511488cb2fa4-large.jpg,https://img.opdb.org/d8295d1a-63c8-4461-9038-511488cb2fa4-small.jpg,620.0,600.0,620.0,600.0,250.0,242.0
65,GR02j-MLy1Z,True,Dakar,,,1.0,3629.0,1988-06-01,ss,cga,4.0,,,,2018-03-11,2018-03-23,28,Mr Game,Mr Game,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/42f8c915-6cb9-4a7e-a4f5-1d935d5a7863-medium.jpg,https://img.opdb.org/42f8c915-6cb9-4a7e-a4f5-1d935d5a7863-large.jpg,https://img.opdb.org/42f8c915-6cb9-4a7e-a4f5-1d935d5a7863-small.jpg,640.0,635.0,746.0,740.0,250.0,248.0
66,GRnYX-MQk08,True,Ice-Revue,,,1.0,1262.0,1965-12-01,em,reels,1.0,Replay ,,,2018-03-11,2018-05-10,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/ac44671b-df06-4ca3-9cb0-6300fba434d4-medium.jpg,https://img.opdb.org/ac44671b-df06-4ca3-9cb0-6300fba434d4-large.jpg,https://img.opdb.org/ac44671b-df06-4ca3-9cb0-6300fba434d4-small.jpg,575.0,640.0,575.0,640.0,225.0,250.0
67,G5W0z-MLW6N,True,Surf 'n Safari,,,1.0,2461.0,1991-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-03-31,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/6b5e0718-b517-4efd-b582-80793a5ac6ac-medium.jpg,https://img.opdb.org/6b5e0718-b517-4efd-b582-80793a5ac6ac-large.jpg,https://img.opdb.org/6b5e0718-b517-4efd-b582-80793a5ac6ac-small.jpg,639.0,600.0,639.0,600.0,250.0,235.0
68,G4kw7-MDl0Y,True,Aloha,,,1.0,62.0,1961-11-01,em,reels,2.0,,,,2018-03-11,2018-05-12,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/9a9c03d6-6af6-43f9-ac9e-f2817a842a60-medium.jpg,https://img.opdb.org/9a9c03d6-6af6-43f9-ac9e-f2817a842a60-large.jpg,https://img.opdb.org/9a9c03d6-6af6-43f9-ac9e-f2817a842a60-small.jpg,453.0,385.0,453.0,385.0,250.0,212.0
69,GRn8D-MQd21,True,Super Soccer,,,1.0,2443.0,1975-01-01,em,reels,4.0,,,,2018-03-11,2018-03-20,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/1243cd4a-4200-4354-b7bd-a01ee74a90f4-medium.jpg,https://img.opdb.org/1243cd4a-4200-4354-b7bd-a01ee74a90f4-large.jpg,https://img.opdb.org/1243cd4a-4200-4354-b7bd-a01ee74a90f4-small.jpg,640.0,620.0,650.0,630.0,250.0,242.0
70,G56P2-MQKR6,True,Mibs,,,1.0,1589.0,1969-10-01,em,reels,1.0,,,,2018-03-11,2018-05-08,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/bb1a615a-fda7-40e2-b404-6021b5d2b7c6-medium.jpg,https://img.opdb.org/bb1a615a-fda7-40e2-b404-6021b5d2b7c6-large.jpg,https://img.opdb.org/bb1a615a-fda7-40e2-b404-6021b5d2b7c6-small.jpg,480.0,563.0,480.0,563.0,213.0,250.0
71,GrPdq-MLONx,True,Pinball,,,1.0,3306.0,1983-02-01,ss,alphanumeric,4.0,Conversion kit ,,,2018-03-11,2018-04-07,20,Bell Games,Bell Games (Nuova 11),2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/6d94576a-03e7-4fb2-9013-08c3ac1fefef-medium.jpg,https://img.opdb.org/6d94576a-03e7-4fb2-9013-08c3ac1fefef-large.jpg,https://img.opdb.org/6d94576a-03e7-4fb2-9013-08c3ac1fefef-small.jpg,610.0,600.0,610.0,600.0,250.0,246.0
72,G48VE-MLebR,True,Fan-Tas-Tic,,,1.0,820.0,1972-09-01,em,reels,4.0,,,,2018-03-11,2018-05-08,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/271725fa-4e3c-4aea-bbfb-8864c4ffea70-medium.jpg,https://img.opdb.org/271725fa-4e3c-4aea-bbfb-8864c4ffea70-large.jpg,https://img.opdb.org/271725fa-4e3c-4aea-bbfb-8864c4ffea70-small.jpg,640.0,548.0,799.0,684.0,250.0,214.0
73,G5WPp-MDbNj,True,Red Arrow,,,1.0,4078.0,1978-01-01,em,reels,1.0,,,,2018-03-11,2018-04-25,21,Europlay,Europlay,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/767ace84-64d1-49f7-ae8c-dba6d243ddee-medium.jpg,https://img.opdb.org/767ace84-64d1-49f7-ae8c-dba6d243ddee-large.jpg,https://img.opdb.org/767ace84-64d1-49f7-ae8c-dba6d243ddee-small.jpg,589.0,640.0,680.0,740.0,230.0,250.0
74,G4xB9-MQ28O,True,Double Action,,,1.0,706.0,1951-12-01,em,lights,1.0,,,,2018-03-11,2018-05-15,24,Genco,Genco Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/ef5a7fa0-9192-480b-b419-9fbe9c8edc32-medium.jpg,https://img.opdb.org/ef5a7fa0-9192-480b-b419-9fbe9c8edc32-large.jpg,https://img.opdb.org/ef5a7fa0-9192-480b-b419-9fbe9c8edc32-small.jpg,412.0,431.0,412.0,431.0,239.0,250.0
75,GRLq7-MQY6k,True,Shoot the Moon,,,1.0,2122.0,1951-11-01,em,lights,1.0,,,,2018-03-11,2018-05-15,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/a46d5d6a-22fd-41e2-8d3a-b906d48d5c89-medium.jpg,https://img.opdb.org/a46d5d6a-22fd-41e2-8d3a-b906d48d5c89-large.jpg,https://img.opdb.org/a46d5d6a-22fd-41e2-8d3a-b906d48d5c89-small.jpg,640.0,427.0,899.0,600.0,250.0,167.0
76,GRw7z-MJN9l,True,Spectrum,,,1.0,2274.0,1982-08-01,ss,alphanumeric,4.0,,,,2018-03-11,2023-01-02,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/bddf0e86-0816-4252-9c53-84fce4fe4673-medium.jpg,https://img.opdb.org/bddf0e86-0816-4252-9c53-84fce4fe4673-large.jpg,https://img.opdb.org/bddf0e86-0816-4252-9c53-84fce4fe4673-small.jpg,640.0,560.0,659.0,577.0,250.0,219.0
77,G48nw-ML02p,True,Galaxie,,,1.0,978.0,1971-01-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-05-08,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/c846792b-77e0-4a66-bda7-bfa0f2dba160-medium.jpg,https://img.opdb.org/c846792b-77e0-4a66-bda7-bfa0f2dba160-large.jpg,https://img.opdb.org/c846792b-77e0-4a66-bda7-bfa0f2dba160-small.jpg,590.0,612.0,590.0,612.0,241.0,250.0
78,GRzow-MQjZX,True,Rancho,,,1.0,1917.0,1966-08-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-05-10,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/6a778960-612c-4cc5-9501-e1e75fae4a5d-medium.jpg,https://img.opdb.org/6a778960-612c-4cc5-9501-e1e75fae4a5d-large.jpg,https://img.opdb.org/6a778960-612c-4cc5-9501-e1e75fae4a5d-small.jpg,638.0,600.0,638.0,600.0,250.0,235.0
79,GRvE1-MLnBx,True,Time Zone,,,1.0,2569.0,1973-05-01,em,reels,2.0,,,,2018-03-11,2018-05-08,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/b025eff9-3e2f-4667-b1e6-afab886bcff0-medium.jpg,https://img.opdb.org/b025eff9-3e2f-4667-b1e6-afab886bcff0-large.jpg,https://img.opdb.org/b025eff9-3e2f-4667-b1e6-afab886bcff0-small.jpg,640.0,574.0,640.0,574.0,250.0,224.0
80,G48NN-MLqOw,True,Lady Sharpshooter,,,1.0,1407.0,1985-05-01,ss,alphanumeric,2.0,Cocktail table ,,,2018-03-11,2018-04-07,29,Game Plan,"Game Plan, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/01bffa57-6893-4bab-8fe6-f919b83ab35d-medium.jpg,https://img.opdb.org/01bffa57-6893-4bab-8fe6-f919b83ab35d-large.jpg,https://img.opdb.org/01bffa57-6893-4bab-8fe6-f919b83ab35d-small.jpg,450.0,600.0,450.0,600.0,188.0,250.0
81,G4ZVB-MJ5lE,True,Jurassic Park,,JP,1.0,1343.0,1993-06-01,ss,dmd,4.0,,movie ,,2018-03-11,2018-03-18,10,Data East,"Data East USA, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/6680ef3a-f8d7-46ab-b06a-cac93ac93e35-medium.jpg,https://img.opdb.org/6680ef3a-f8d7-46ab-b06a-cac93ac93e35-large.jpg,https://img.opdb.org/6680ef3a-f8d7-46ab-b06a-cac93ac93e35-small.jpg,640.0,554.0,830.0,718.0,250.0,216.0
82,GR0KD-MJpnr,True,Trident,,,1.0,2644.0,1979-03-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-21,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/23ef77af-6d2a-4b0a-b7dc-b333c5652be9-medium.jpg,https://img.opdb.org/23ef77af-6d2a-4b0a-b7dc-b333c5652be9-large.jpg,https://img.opdb.org/23ef77af-6d2a-4b0a-b7dc-b333c5652be9-small.jpg,640.0,559.0,687.0,600.0,250.0,218.0
83,GRo6e-MQPov,True,Gamatron,,,1.0,984.0,1985-01-01,ss,alphanumeric,4.0,Conversion kit ,,,2018-03-11,2018-04-06,30,Pinstar,Pinstar,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/e8b3262f-334c-43c0-a875-c7dcabd2794d-medium.jpg,https://img.opdb.org/e8b3262f-334c-43c0-a875-c7dcabd2794d-large.jpg,https://img.opdb.org/e8b3262f-334c-43c0-a875-c7dcabd2794d-small.jpg,632.0,640.0,758.0,768.0,247.0,250.0
84,GRY0B-MJ9Z3,True,Lady Luck,,,1.0,1403.0,1954-08-01,em,lights,4.0,,,,2018-03-11,2018-05-13,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/81e98f53-79e6-43c9-825d-a430acb0c33d-medium.jpg,https://img.opdb.org/81e98f53-79e6-43c9-825d-a430acb0c33d-large.jpg,https://img.opdb.org/81e98f53-79e6-43c9-825d-a430acb0c33d-small.jpg,614.0,640.0,837.0,872.0,240.0,250.0
85,G4NY0-MDE29,True,Night Moves,,,1.0,3507.0,1989-01-01,ss,alphanumeric,4.0,Cocktail table ,,,2018-03-11,2018-03-23,31,International,International Concepts,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/4d8da7a6-6d67-4184-86c5-6af5dc490e08-medium.jpg,https://img.opdb.org/4d8da7a6-6d67-4184-86c5-6af5dc490e08-large.jpg,https://img.opdb.org/4d8da7a6-6d67-4184-86c5-6af5dc490e08-small.jpg,480.0,640.0,600.0,800.0,188.0,250.0
86,GRBDj-MLBV6,True,Lunar Shot,,,1.0,1501.0,1967-08-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-05-09,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/e82049ea-9308-44cd-9a82-e31f832041d0-medium.jpg,https://img.opdb.org/e82049ea-9308-44cd-9a82-e31f832041d0-large.jpg,https://img.opdb.org/e82049ea-9308-44cd-9a82-e31f832041d0-small.jpg,573.0,640.0,594.0,663.0,224.0,250.0
87,GRnK7-MQk0V,True,Bowl-O,,,1.0,368.0,1970-04-01,em,reels,1.0,,,,2018-03-11,2018-05-08,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/fdb1e375-9e0d-4dcf-ba6f-dbf947146814-medium.jpg,https://img.opdb.org/fdb1e375-9e0d-4dcf-ba6f-dbf947146814-large.jpg,https://img.opdb.org/fdb1e375-9e0d-4dcf-ba6f-dbf947146814-small.jpg,571.0,640.0,627.0,703.0,223.0,250.0
88,G5bv3-MLW68,True,Demolition Man,,DM,1.0,662.0,1994-02-01,ss,dmd,4.0,Widebody ,movie ,,2018-03-11,2018-03-19,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/e7f27c59-5cb2-4931-b254-91a45479d659-medium.jpg,https://img.opdb.org/e7f27c59-5cb2-4931-b254-91a45479d659-large.jpg,https://img.opdb.org/e7f27c59-5cb2-4931-b254-91a45479d659-small.jpg,640.0,433.0,886.0,600.0,250.0,169.0
89,Gryq6-MDl0b,True,Caravelle,,,1.0,444.0,1961-02-01,em,reels,4.0,,,,2018-03-11,2018-05-12,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/4d7a7f31-b0db-4f5e-8a7e-ea9ac93a981d-medium.jpg,https://img.opdb.org/4d7a7f31-b0db-4f5e-8a7e-ea9ac93a981d-large.jpg,https://img.opdb.org/4d7a7f31-b0db-4f5e-8a7e-ea9ac93a981d-small.jpg,640.0,617.0,825.0,795.0,250.0,241.0
90,GrZex-MQKR0,True,Big Strike,,,1.0,280.0,1966-08-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-05-10,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/dfd5343e-bab8-4bf5-b959-f82cc246475f-medium.jpg,https://img.opdb.org/dfd5343e-bab8-4bf5-b959-f82cc246475f-large.jpg,https://img.opdb.org/dfd5343e-bab8-4bf5-b959-f82cc246475f-small.jpg,640.0,480.0,640.0,480.0,250.0,188.0
91,G48ZN-MLONl,True,Fireball Classic,,FBC,1.0,853.0,1985-02-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-01,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/0359eaac-f96d-4e46-b1dd-54ae38869a69-medium.jpg,https://img.opdb.org/0359eaac-f96d-4e46-b1dd-54ae38869a69-large.jpg,https://img.opdb.org/0359eaac-f96d-4e46-b1dd-54ae38869a69-small.jpg,640.0,577.0,665.0,600.0,250.0,226.0
92,G4l8K-MJwXy,True,Wizard!,,,1.0,2803.0,1975-05-01,em,reels,4.0,,,,2018-03-11,2018-03-20,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/a596273e-1c90-484f-9652-83e21172fd00-medium.jpg,https://img.opdb.org/a596273e-1c90-484f-9652-83e21172fd00-large.jpg,https://img.opdb.org/a596273e-1c90-484f-9652-83e21172fd00-small.jpg,640.0,582.0,660.0,600.0,250.0,227.0
93,G50Wr-MLeZP,True,Revenge From Mars,,RFM,1.0,4446.0,1999-01-01,ss,cga,4.0,,,,2018-03-11,2018-03-16,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/d452be09-bed3-4ae0-a0ac-ccc8387b528d-medium.jpg,https://img.opdb.org/d452be09-bed3-4ae0-a0ac-ccc8387b528d-large.jpg,https://img.opdb.org/d452be09-bed3-4ae0-a0ac-ccc8387b528d-small.jpg,640.0,402.0,900.0,565.0,250.0,157.0
94,GRwYo-MQ2RR,True,Black Hole,,,1.0,4087.0,1980-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-11,34,Giuliano Lodola,Giuliano Lodola,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/edf3c9af-0c77-46db-b0a7-ea7b8e3d1eb9-medium.jpg,https://img.opdb.org/edf3c9af-0c77-46db-b0a7-ea7b8e3d1eb9-large.jpg,https://img.opdb.org/edf3c9af-0c77-46db-b0a7-ea7b8e3d1eb9-small.jpg,170.0,157.0,170.0,157.0,170.0,157.0
95,GRVXD-MJN2n,True,Mustang,,,1.0,5603.0,1964-01-01,em,reels,2.0,Add-a-ball Replay ,,,2018-03-11,2018-05-12,3,Chicago Coin,Chicago Coin Machine Mfg. Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/83fccbd5-da28-4ca1-924b-067fea1915e7-medium.jpg,https://img.opdb.org/83fccbd5-da28-4ca1-924b-067fea1915e7-large.jpg,https://img.opdb.org/83fccbd5-da28-4ca1-924b-067fea1915e7-small.jpg,485.0,446.0,485.0,446.0,250.0,230.0
96,G5L06-ML08k,True,Straight Flush,,,1.0,2392.0,1957-11-01,em,lights,1.0,,,,2018-03-11,2018-05-13,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/e0af9d90-d98f-487c-89bc-621f3a657ef0-medium.jpg,https://img.opdb.org/e0af9d90-d98f-487c-89bc-621f3a657ef0-large.jpg,https://img.opdb.org/e0af9d90-d98f-487c-89bc-621f3a657ef0-small.jpg,572.0,600.0,572.0,600.0,239.0,250.0
97,G4qEl-MQjk6,True,Kickoff,,,1.0,1362.0,1967-12-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-05-09,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/b5c6ba6f-6a47-4c64-97b3-6ed5fef7aa84-medium.jpg,https://img.opdb.org/b5c6ba6f-6a47-4c64-97b3-6ed5fef7aa84-large.jpg,https://img.opdb.org/b5c6ba6f-6a47-4c64-97b3-6ed5fef7aa84-small.jpg,450.0,600.0,450.0,600.0,188.0,250.0
98,G4J3k-MLnnX,True,Thunderball,,,1.0,2554.0,1982-05-01,ss,alphanumeric,2.0,,,,2018-03-11,2018-04-08,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/e26ad258-8395-4fd8-8a95-072b7cb8e086-medium.jpg,https://img.opdb.org/e26ad258-8395-4fd8-8a95-072b7cb8e086-large.jpg,https://img.opdb.org/e26ad258-8395-4fd8-8a95-072b7cb8e086-small.jpg,640.0,563.0,682.0,600.0,250.0,220.0
99,G4kdB-MLqe3,True,Pinball Pool,,,1.0,1795.0,1979-01-08,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-22,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/bc009912-3dfa-4099-87c0-4f555a22cb6d-medium.jpg,https://img.opdb.org/bc009912-3dfa-4099-87c0-4f555a22cb6d-large.jpg,https://img.opdb.org/bc009912-3dfa-4099-87c0-4f555a22cb6d-small.jpg,640.0,484.0,794.0,600.0,250.0,189.0
100,Gr1VD-MDRNP,True,Fandango,,,1.0,818.0,1976-05-01,em,reels,1.0,,,,2018-03-11,2018-05-02,5,Playmatic,Playmatic,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/1ee1f913-59af-4e7b-9af3-0796d2825aa8-medium.jpg,https://img.opdb.org/1ee1f913-59af-4e7b-9af3-0796d2825aa8-large.jpg,https://img.opdb.org/1ee1f913-59af-4e7b-9af3-0796d2825aa8-small.jpg,580.0,640.0,600.0,662.0,226.0,250.0
